id,date,team_1_name,team_1_score,team_2_name,team_2_score,d_ability_1,d_ability_3,d_ability_4,is_november,is_february,d_form_4,d_h2h_2,c_ability_3
5969fbdb4825083689956894,2004-02-11 19:45:00,Fulham,1.0,Aston Villa,2.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb4825083689956893,2004-02-11 19:45:00,Birmingham,3.0,Everton,0.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb4825083689956892,2004-02-11 20:00:00,Portsmouth,0.0,Chelsea,2.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb4825083689956891,2004-02-11 20:00:00,Manchester United,2.0,Middlesbrough,3.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb4825083689956890,2004-02-11 20:00:00,Liverpool,2.0,Manchester City,1.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb482508368995688f,2004-02-11 20:00:00,Charlton,2.0,Tottenham,4.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb482508368995688e,2004-02-11 20:00:00,Blackburn,1.0,Newcastle Utd,1.0,0.003688123068994673,-0.09036143702130434,-0.09326110575543037,-0.3392597234276554,3.139514111538417,nan,nan,-0.07561560592909627
5969fbdb482508368995688d,2004-02-21 12:30:00,Manchester United,1.0,Leeds,1.0,-0.048815166590396496,-0.1478165870162066,-0.1485408430383313,-0.3392597234276554,3.139514111538417,nan,nan,-0.1427509949805156
5969fbdb482508368995688c,2004-02-21 12:30:00,Chelsea,1.0,Arsenal,2.0,0.09614596731031827,-0.002996393911081834,-0.009402297298852457,-0.3392597234276554,3.139514111538417,nan,nan,0.020326537346852965
5969fbdb482508368995688a,2004-02-21 15:00:00,Southampton,3.0,Everton,3.0,0.11100305173733328,0.011532409768911293,0.004603768357129946,-0.3392597234276554,3.139514111538417,nan,nan,0.03160046821096883
5969fbdb482508368995688b,2004-02-21 15:00:00,Wolves,2.0,Fulham,1.0,0.05619141272838584,-0.040848171891169474,-0.0457470338126801,-0.3392597234276554,3.139514111538417,nan,nan,-0.02030510613634996
5969fbdb4825083689956889,2004-02-21 15:00:00,Newcastle Utd,2.0,Middlesbrough,1.0,-0.036266431512937826,-0.128213215001392,-0.129605842269258,-0.3392597234276554,3.139514111538417,nan,nan,-0.11624724941229912
5969fbdb4825083689956887,2004-02-21 15:00:00,Bolton,1.0,Manchester City,3.0,0.03109394257346843,-0.06417114619126392,-0.06808570467052534,-0.3392597234276554,3.139514111538417,nan,nan,-0.04966281875543695
